y,e,z,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10
2.2607462909,0,0.1710372195,1,1,1,1,1,1,2,2,1,1
2.5435205437,0,0.6912279935,0,2,1,1,1,2,0,0,1,2
2.7094805971,0,1.1822772206,2,0,0,1,0,1,0,2,1,1
-0.579099774,0,-1.738550324,2,2,2,1,2,1,1,1,1,1
2.396524315,0,1.1759812156,2,1,1,2,2,1,1,1,2,1
0.1286098777,0,-0.800873123,2,0,1,2,2,1,1,0,1,1
-0.175451493,0,0.0688602876,0,0,0,1,0,0,1,1,2,1
-1.358021466,1,0.7833776867,1,1,2,1,2,1,2,0,2,2
1.0592022171,1,0.2415055369,0,0,1,1,2,1,1,1,1,0
-1.001600556,0,-0.925570137,1,2,1,0,1,2,1,2,0,0
0.4153954527,0,-0.493633435,1,2,1,1,2,1,1,2,1,2
2.1106102355,0,1.7209389418,2,1,1,1,1,1,2,1,1,0
0.7919286093,0,0.9229730733,1,0,2,1,1,0,2,1,2,1
-1.67480702,1,-1.387213769,1,2,1,2,1,2,1,1,1,0
0.0056257696,0,0.4712240828,1,1,0,1,0,1,0,2,0,2
0.2091671462,0,0.5631431801,1,1,0,0,1,0,0,2,1,2
-0.669554664,0,-0.158602496,1,0,1,0,0,2,0,2,1,0
0.262099675,0,-1.474413526,2,0,1,1,1,1,2,0,1,0
-0.630876933,1,-0.637233839,2,1,1,0,1,1,0,0,0,2
-1.243876686,1,-1.843202855,1,2,1,2,1,2,2,0,0,2
-0.653547038,1,0.1890073863,0,0,1,1,1,1,1,1,1,1
2.2615368696,0,-0.462340599,2,1,1,1,2,1,1,2,0,2
1.1183833686,0,-0.03135285,1,1,2,2,0,0,2,1,2,2
0.3970587129,1,0.9341824291,1,1,1,0,0,2,2,0,1,2
1.7657999292,1,1.6373931664,1,2,0,1,1,1,1,0,2,1
1.0530020434,0,-0.282765603,2,1,0,0,0,1,1,1,0,1
0.2845039858,0,-0.804486957,1,2,0,0,1,1,1,1,0,2
1.5093428416,1,-0.010468212,1,1,1,1,0,1,1,1,1,1
2.024900886,0,2.0339868063,0,0,1,1,2,2,2,0,1,1
-1.427051957,1,-2.243181909,1,0,1,2,2,1,1,1,1,0
0.8313470532,0,-0.408448462,1,1,2,1,0,1,0,1,2,2
0.6346763533,1,0.0546861057,0,1,1,2,0,0,1,2,1,1
0.6839464252,0,-0.537459796,2,1,1,1,1,1,1,1,1,2
0.4673890201,1,-2.107906277,0,0,0,0,1,1,1,2,0,1
0.9012239844,0,0.6140188594,0,2,2,1,1,1,1,1,0,1
-1.83620373,1,0.5535831041,0,1,2,2,1,2,1,2,2,0
1.945049265,0,1.7884357381,1,1,1,2,1,1,1,0,2,1
-0.612040934,1,-0.632078459,0,1,1,0,1,1,2,1,1,2
2.5204466055,1,0.977815934,2,0,1,1,2,1,1,2,0,1
0.2889521311,1,-2.107455498,1,0,1,0,2,2,0,1,1,1
-1.850949065,1,-1.211594486,2,1,1,1,1,0,2,2,2,2
-2.315306304,1,-1.739969659,1,1,1,1,1,0,1,1,1,2
-1.548991223,0,-0.040189134,0,1,1,1,1,1,1,2,1,0
-2.689481355,1,-1.770431347,2,0,0,2,1,2,1,1,1,1
-2.210038739,1,-1.05788605,1,0,0,1,1,0,1,1,2,0
0.144230774,1,0.187696994,0,0,1,2,0,1,1,2,1,0
0.8720448567,0,0.0782738267,2,1,2,1,0,1,0,1,1,1
2.5285879956,1,0.7838999272,1,0,2,2,1,1,1,2,0,1
1.6600766527,1,1.1837022914,0,1,0,1,0,0,1,2,2,1
0.426622156,0,0.9867007828,0,1,2,1,1,1,1,1,1,2
1.995331822,1,0.2081361066,1,0,2,1,2,2,2,1,2,0
1.1966512578,1,1.3737884506,1,1,0,1,1,0,0,0,1,2
1.8917606721,1,1.2856114813,0,2,1,2,0,2,1,0,1,1
-2.936906713,0,-1.712203079,0,1,1,1,1,1,0,1,2,2
-0.071916649,0,-0.993795094,2,0,1,1,0,2,0,1,2,2
1.746429845,1,0.2996790037,0,1,0,0,2,2,2,2,1,2
-0.107363044,1,0.4588419036,2,1,1,1,0,1,2,1,0,2
3.991314393,1,2.5652064024,1,1,2,1,2,2,0,0,1,2
0.486728209,1,-2.400084029,1,0,0,1,0,2,1,2,1,0
1.3424908082,0,0.9781575464,1,2,1,1,1,2,0,2,0,2
0.8839279545,1,-0.529729596,1,0,1,0,0,0,2,2,1,1
2.9579899064,1,1.4911373603,0,2,1,2,1,1,2,2,1,2
1.9209511449,0,0.0836247887,2,1,0,1,0,2,2,1,1,2
4.7532550019,0,1.5586707155,1,2,2,2,2,2,0,1,2,0
1.4280480605,1,0.0915633425,0,1,1,0,1,1,0,0,1,0
0.486695133,1,-0.329703597,2,1,1,1,1,0,2,1,2,1
1.1887076014,1,-0.736793668,0,2,1,1,2,0,1,1,1,1
-0.552505998,1,-1.810427622,0,1,0,1,0,1,2,1,1,1
1.6610190211,0,0.4081419034,1,1,1,0,2,1,0,0,0,1
0.7713154431,1,-0.750008381,1,0,2,1,0,0,2,1,2,0
0.9811953173,0,0.8867624673,0,2,0,0,0,1,0,2,1,1
-0.695119975,0,-1.175694656,1,2,2,1,0,1,1,1,1,2
1.8554008673,0,0.7426951742,1,1,0,2,1,1,0,1,1,0
-0.862401166,0,0.8609475488,0,1,1,0,2,0,2,1,1,2
-0.408691082,1,1.1876932208,1,1,1,0,1,1,0,1,1,2
-0.526695651,1,-1.367527062,1,2,0,0,1,2,0,2,1,2
1.1115436452,0,0.1512509736,2,2,0,2,1,1,1,0,2,1
-0.464817678,0,-1.78348365,2,1,1,0,1,1,1,1,1,1
0.3365014109,1,-1.105389419,1,1,1,1,0,1,1,2,0,2
3.7249298177,1,2.0421607611,0,0,1,1,2,1,2,1,0,1
-0.108340567,0,-0.242907497,2,0,1,0,2,1,1,2,0,0
1.4815877995,1,0.7411222644,1,2,1,1,2,2,2,1,2,1
-1.131839251,1,-0.598160557,2,2,2,0,2,1,1,0,2,1
0.2245565488,0,0.2861456002,1,0,0,2,1,1,2,2,1,1
1.1760342667,0,0.4041493646,0,1,2,1,1,1,1,1,1,1
-0.478394432,0,-0.517842109,0,1,1,1,1,1,1,0,0,2
-3.333057083,0,-0.872959554,0,2,2,0,1,1,1,1,1,0
-1.02745854,0,-1.051460532,1,1,0,1,0,0,2,0,2,2
-0.437171983,0,-0.502324694,1,1,0,0,1,1,1,0,1,0
-1.150670774,1,0.7963922125,2,2,2,0,1,0,2,1,2,1
-0.722446502,1,-0.620571454,2,0,1,1,0,0,2,1,2,0
-1.361795006,1,-0.678141519,1,1,0,1,0,1,1,1,2,1
2.4399373361,0,0.980639537,2,1,1,1,1,2,0,0,1,2
0.1112997812,0,-0.482742629,2,2,1,0,1,2,2,1,1,0
1.1757464646,0,-0.135317185,1,1,2,2,2,0,0,1,1,1
0.0189319588,0,-0.124986852,1,1,0,1,0,0,1,1,2,1
2.7476121616,1,3.6360866386,1,2,1,0,0,1,1,1,0,2
-0.383029413,0,-0.397648428,1,2,1,1,1,2,1,0,2,1
-0.201504246,1,-1.262538527,1,1,1,1,1,2,2,1,1,2
2.0010136375,1,0.6060114063,0,1,1,1,1,1,2,1,0,1
-1.169983119,1,-1.626502025,1,2,1,2,0,2,1,0,1,1
0.202728407,1,-2.036268647,1,0,2,0,1,1,0,2,1,2
2.9800123522,1,1.1149391417,0,1,1,1,0,1,1,1,1,1
-1.331934136,1,-0.314435635,2,0,0,1,1,1,1,0,2,1
0.0753513037,0,-0.186081398,2,2,1,1,0,1,2,2,2,2
0.6092287783,0,-0.05531521,1,0,2,2,1,1,0,0,0,2
1.3497088517,0,1.0085361525,1,2,1,1,0,1,0,1,2,2
-2.489803024,1,-2.245939207,1,1,1,1,0,1,1,1,1,0
1.4976424619,0,0.3247568458,2,0,0,1,1,1,0,0,0,2
1.7462616057,0,0.7710059398,1,1,2,2,2,2,1,0,0,2
-0.587972985,1,-1.301027604,1,2,2,2,1,1,1,0,1,1
-1.11855812,0,-1.539246242,1,1,1,0,1,2,1,2,1,1
0.3244430686,0,-0.306558026,1,1,2,0,0,2,0,0,0,1
1.7733151106,1,-0.344604054,0,2,0,1,1,2,1,0,2,0
3.3508310926,1,0.6588170567,0,0,1,1,1,2,0,1,1,0
1.3563557168,1,-0.240112297,0,1,1,1,2,0,2,1,0,0
0.5102874827,1,-0.670035974,1,0,2,2,1,0,0,1,2,1
-2.002660178,0,-1.356872397,0,1,1,0,1,2,0,2,1,2
0.3388306298,1,-0.942625228,1,1,1,1,0,0,1,2,1,1
0.2888560775,0,-0.473744173,2,0,2,2,1,0,1,1,1,1
1.7495355281,0,0.6812564655,2,2,1,0,0,1,2,1,0,1
2.7834506271,1,-0.196302486,1,0,0,1,2,0,2,0,2,2
0.2313440362,1,0.6665012102,1,1,0,1,0,1,0,1,1,2
-0.095340301,1,-0.704961107,1,2,1,2,1,1,0,1,2,1
-0.464408776,0,0.7958809203,0,1,0,1,2,0,1,2,1,2
1.1905915048,1,-0.217745695,2,2,1,1,2,1,2,2,1,2
1.1732315071,1,-0.101838413,1,1,0,1,2,2,0,2,1,0
1.0326223271,1,1.4486024953,1,1,1,1,0,0,1,0,0,1
1.6033536502,0,0.735979013,1,0,0,1,1,1,2,0,0,1
0.087489507,0,0.1716267392,1,0,1,1,1,0,1,0,1,1
3.518663082,0,1.2396498863,2,1,2,1,2,1,1,1,0,1
0.4042036686,1,-0.276146739,1,1,2,0,0,2,0,2,1,1
0.9803342332,1,0.28090412,1,0,2,2,1,0,1,2,0,2
0.6818089819,1,1.5801081167,1,2,0,1,0,1,1,0,0,2
-1.116063316,1,-1.221902303,1,1,1,2,0,1,0,0,1,1
0.1656331536,0,-1.569386892,1,0,2,1,1,2,1,1,2,1
1.119638982,1,0.816753569,1,2,1,1,0,1,1,2,0,2
-0.121313083,0,0.1227791665,2,1,2,1,0,2,2,1,1,0
1.8728666709,1,1.4767387131,2,1,0,1,0,0,1,0,0,0
0.9188834421,1,-0.307439243,1,2,1,1,2,1,2,2,1,2
0.3859285115,0,0.1650102993,1,0,1,1,0,2,1,0,2,2
2.1202730683,1,1.0064411383,1,0,2,2,1,0,1,1,1,0
-0.53311487,1,-0.032221792,1,2,1,0,1,1,2,2,1,1
0.0193501567,1,-0.257081797,1,1,0,0,1,1,1,0,1,2
0.7281047332,1,0.901678611,2,2,0,1,0,2,2,0,1,2
0.7575293989,1,0.9476128513,1,1,1,1,1,0,1,1,1,2
-0.993634433,0,-0.836615278,0,0,2,2,1,0,2,1,2,2
4.4861993884,0,2.4036472256,2,1,2,1,2,1,2,2,2,1
1.7164631935,0,0.2686623998,2,1,1,2,0,0,2,2,1,1
-0.087135038,1,-1.027692488,1,1,1,0,1,2,0,0,1,0
0.7350693305,1,0.0321149864,1,1,1,0,1,1,0,0,1,0
1.3271414881,0,-0.235228014,1,2,2,1,0,1,2,0,1,1
2.0421137575,0,0.8104729415,1,2,1,1,1,1,1,2,0,1
-1.0379166,1,-1.356239185,1,1,1,1,0,1,2,0,0,0
0.742215579,1,-0.167059974,0,1,2,1,1,2,1,1,2,0
-0.433705124,1,-0.184456271,0,1,1,0,0,1,0,0,2,2
0.0845723526,1,-0.981677799,2,2,2,1,1,1,0,1,0,2
-0.612104044,1,0.4191915129,0,1,0,0,1,2,1,1,0,1
-0.646085399,1,1.1924400692,2,1,2,1,1,1,0,1,1,1
2.6385847769,0,0.363878441,1,1,1,1,0,0,1,0,1,1
-1.239732294,0,-0.625997676,0,1,1,2,0,2,1,2,2,1
0.5896716836,1,-1.591469098,1,1,1,0,0,1,1,1,2,2
-0.566592777,0,-0.637155127,2,2,0,0,0,1,0,1,0,0
1.4807245723,1,1.3265324247,0,1,1,1,1,2,0,0,2,1
1.8639018366,1,0.7609563949,1,1,1,2,0,1,1,1,1,2
-1.011713345,1,-0.231776385,1,2,2,1,2,0,2,2,1,1
1.5174961392,1,-0.36777325,2,1,2,1,1,1,1,1,2,1
0.7108189109,1,-1.036303911,1,0,0,0,0,1,1,1,1,1
3.8259865731,0,0.5734526182,2,2,1,1,2,1,0,0,0,2
-0.581193973,1,-0.73041454,1,1,2,0,1,0,2,1,0,2
-1.693895115,1,-1.331005928,1,1,0,0,2,2,2,0,1,1
1.8150390252,0,0.325696882,0,1,1,2,1,0,0,1,0,1
0.5325629469,0,-1.933146456,1,1,1,1,2,0,1,2,0,0
-1.761944137,1,-1.145564607,1,1,2,1,1,2,0,2,1,2
2.1971147191,1,0.3193403949,2,1,0,1,2,1,1,2,1,1
-0.400483624,1,-0.302555319,2,2,0,2,0,1,2,0,2,1
2.0102212442,0,0.3729586488,1,0,1,1,1,1,1,1,1,1
-1.339855716,1,-0.805261352,2,2,0,1,2,1,0,1,1,0
-1.579289401,0,-1.164453392,0,0,1,0,1,0,1,1,1,0
0.5661836916,0,-0.817378192,0,0,0,1,1,0,1,1,1,1
3.6866696033,1,1.1789811485,0,1,2,2,2,2,0,1,1,2
1.0698018217,0,-0.287374273,0,1,2,1,2,0,1,1,1,1
0.7407881615,1,0.6551772359,0,2,0,1,1,0,0,1,2,0
0.9377421619,1,-0.699908165,2,0,0,1,0,0,1,1,1,2
2.0473452523,0,-1.168861234,2,2,1,1,0,1,1,0,1,1
1.4378695121,0,0.2312847959,0,1,1,2,1,2,0,1,0,0
1.8596321409,1,-0.573805799,1,0,1,0,1,2,2,2,1,2
1.7800085348,1,1.0553729282,1,1,0,1,1,1,0,0,1,1
0.3079891166,0,-0.686032414,0,1,1,1,1,1,0,0,1,2
-1.225231473,1,-0.416459327,2,1,1,2,1,1,1,0,1,1
-1.001124749,0,-0.223929781,0,1,0,2,1,1,1,1,2,0
-0.639240359,1,-1.661132929,1,2,2,2,1,1,2,0,1,1
-1.66677573,1,0.1453191537,1,1,1,1,1,1,0,1,1,2
0.0439276215,0,-1.041474433,1,1,1,0,1,2,1,0,1,1
0.0283164697,0,0.0827959713,1,0,1,1,1,2,2,1,1,2
-0.543880578,1,-1.646472097,2,2,1,1,0,1,2,1,2,1
-0.387939767,0,-0.353235345,2,1,1,0,2,1,2,2,2,2
-1.255781471,1,0.0843656028,2,2,2,0,1,0,1,2,0,1
0.2914807867,0,-0.011771717,0,2,2,2,1,1,2,1,2,0
-0.956044677,0,-0.895135318,1,2,1,0,1,0,1,1,1,2
-0.459592803,0,-0.254391708,1,1,2,0,1,1,2,1,1,1
1.3036668263,1,1.0976178535,1,1,0,1,1,2,1,1,1,1
-0.328498285,0,-0.871216714,1,1,2,1,0,1,1,2,1,0
-0.524243084,0,-1.201261194,1,0,1,2,1,1,1,1,1,1
-0.857534241,0,0.2343019457,2,1,2,1,1,2,1,1,0,1
-0.411759849,0,-1.572971047,1,1,1,1,1,1,1,2,1,1
1.5541725451,0,0.204992272,1,1,0,2,2,0,1,1,2,1
2.3911985782,0,1.5490105995,1,1,1,2,1,1,1,0,0,1
-1.631138065,0,-0.363844882,1,2,1,1,0,0,1,0,1,1
0.8066879342,0,1.4468221927,0,1,2,1,0,0,2,2,0,2
0.8994434823,1,-1.221766923,0,1,0,1,1,2,2,2,2,2
1.4349734517,0,1.0243531735,0,1,1,0,0,1,2,0,0,1
0.7478588899,1,0.9289042001,2,0,2,1,2,1,1,0,1,1
0.4292651901,0,-0.008618292,0,0,1,1,1,2,1,2,0,1
1.0172621249,0,0.6799450745,1,1,0,1,1,0,2,1,1,2
1.989632773,1,1.6586635798,1,2,1,1,2,0,1,1,0,1
0.8527330807,0,0.3071901116,0,1,2,1,1,0,0,1,1,1
-1.842540809,1,-2.463385842,0,2,1,2,1,0,1,2,1,2
-1.771819534,0,-1.120251948,1,1,1,2,2,1,2,1,2,1
2.3101533115,0,0.8430428411,1,1,0,0,1,2,0,0,2,2
-0.556070258,0,-0.468009239,0,0,0,1,1,0,1,2,0,1
0.4472450463,1,-1.26436241,1,1,1,0,1,1,1,0,1,0
-0.139575351,1,-1.893147913,2,2,1,1,2,0,0,1,0,1
-0.142424899,0,-0.579611044,1,0,1,2,2,0,1,1,0,0
-0.328796947,0,-0.984239891,1,2,2,1,1,1,1,0,1,1
0.8758542527,1,0.5084479842,1,2,0,1,1,1,1,1,1,1
1.2922189097,1,0.5962493756,1,1,1,0,1,1,1,0,1,1
-0.000275535,0,0.6731597253,0,1,1,1,0,1,2,1,2,1
-1.050800321,1,-1.787926051,0,1,1,1,2,1,1,0,1,1
1.208151616,0,0.9329484389,1,1,2,1,1,1,1,2,2,2
4.6104150857,1,1.5241101579,1,1,0,1,2,2,2,1,0,1
1.7449869227,1,0.5473954364,0,2,1,1,0,1,2,0,1,2
-0.933100325,1,-0.717880479,1,1,1,1,1,0,2,1,2,1
1.6561239216,0,0.3867664783,1,2,1,2,1,2,1,2,1,0
-0.262877262,1,0.1150184014,2,1,2,1,0,0,0,0,1,1
2.8574933446,0,1.462159099,2,2,1,2,2,1,2,1,2,0
1.228719873,0,0.6636100283,1,2,2,0,1,1,0,2,2,2
0.9495174781,0,0.5587230634,1,0,0,2,1,2,1,2,2,1
2.0848069587,1,0.4228551771,2,1,1,1,0,1,2,2,1,1
0.2486155377,0,-0.958820353,1,0,2,1,2,0,0,2,0,1
2.025387591,1,1.9141788274,2,1,0,1,1,0,1,1,2,1
-0.849431069,1,-0.4971506,1,1,1,1,0,1,2,1,1,1
3.7282088088,1,1.4139491885,0,1,1,1,2,1,0,1,1,0
2.3433273621,1,1.7338269992,0,0,2,1,1,2,2,1,1,0
-2.91601866,0,-1.608607594,0,2,1,2,2,1,1,0,2,1
-1.78711822,1,-0.155144102,1,0,0,0,0,1,0,2,2,2
4.1787724807,0,2.6311720029,1,0,0,1,2,0,0,1,2,1
-1.164243563,1,-0.299123977,2,0,1,2,1,0,1,1,2,1
2.9221029601,0,1.3840673083,2,1,1,1,2,2,0,1,1,2
0.1703399098,0,2.10171152,1,1,1,0,0,1,1,1,1,1
1.6690665686,0,1.9457683251,1,2,1,2,1,1,1,1,0,2
1.5323861124,0,0.6283746647,1,2,1,1,1,1,0,2,2,0
0.9246886008,0,1.5837177117,1,1,1,2,1,1,0,1,1,1
-1.093717587,0,-0.906433775,1,2,1,1,1,0,0,1,0,2
0.4414130443,0,-0.785082146,1,2,0,0,1,0,1,2,0,1
0.345483388,0,0.7282590313,1,1,2,1,1,1,1,1,1,1
1.3686227696,0,0.1152605915,2,1,1,0,0,1,1,1,0,1
0.9681960642,0,1.4909373316,0,1,2,1,1,0,2,2,2,1
0.8878182855,1,0.1835798993,2,1,1,1,0,2,1,0,1,1
-1.184797338,0,-2.050300534,1,0,2,2,1,1,1,1,1,1
2.4770379373,1,0.5128262591,1,1,2,1,1,2,0,1,0,0
-0.406689498,1,-0.894151372,1,2,1,1,0,1,0,1,2,2
-0.103270327,0,-0.174019927,1,2,2,0,0,0,1,2,1,1
1.6603136021,1,0.4578937446,1,1,1,2,2,1,0,2,2,1
2.3009926786,1,1.0544953365,2,1,1,1,0,0,1,1,2,1
0.3175010551,1,-0.916498958,1,0,2,0,0,0,0,2,0,1
1.4609628519,0,1.6235327152,0,2,1,1,1,0,1,1,2,0
0.4625899452,1,0.9415500554,1,0,1,0,0,2,1,1,1,1
2.0623348325,0,0.4565222079,1,2,1,1,2,1,1,0,1,2
-0.377001749,0,-0.673147082,1,1,0,1,0,2,1,0,0,1
0.6810866112,1,-1.172062909,1,0,1,1,0,1,1,0,1,1
0.5374159121,0,0.1909605392,1,1,0,2,0,1,1,1,1,0
-0.266313828,0,-0.929690013,2,1,2,2,0,0,2,1,1,1
1.3491895736,1,-0.269456229,0,1,0,2,1,1,2,2,1,2
0.7788612931,1,0.7666612931,1,2,0,0,0,1,1,1,0,2
-0.260344372,0,-0.146608622,0,0,1,1,2,1,0,2,2,1
2.4060810355,0,0.0958545519,1,1,2,1,1,1,1,2,1,1
-1.413339908,0,0.1855442262,1,2,0,0,0,2,1,1,1,0
0.0565491528,0,1.8046106287,1,1,1,0,1,2,0,1,0,0
0.1213273357,1,-0.548941919,0,2,1,0,2,1,1,1,0,1
1.3925508518,0,-0.812387676,2,0,2,0,0,2,2,2,0,1
-0.801697207,1,-1.390965847,2,1,1,0,0,2,2,2,0,1
0.9516041325,0,0.5211689385,1,1,2,2,1,1,1,0,1,2
0.6729429421,0,0.4949766555,1,1,1,2,1,0,1,1,0,1
-0.165596596,0,-0.897215934,1,0,1,2,1,1,1,1,1,2
0.8251383611,0,-0.159105484,1,0,0,1,2,0,1,0,2,0
2.0253608566,1,0.7115533118,0,1,1,2,1,1,1,0,0,2
-0.16282133,1,0.529982209,1,2,1,1,1,2,2,2,1,0
-2.80483745,1,0.672726418,2,2,0,0,0,0,1,2,0,1
2.4707022404,0,0.8464662841,2,2,1,1,1,1,2,0,0,0
-0.634879614,1,-0.145528139,1,1,1,2,2,1,2,1,0,1
-0.263317574,0,-0.90949141,2,0,0,1,1,0,1,1,2,1
-0.594109412,0,-1.317076673,1,1,0,2,0,0,1,1,2,0
3.6240912767,1,2.028710492,0,1,2,1,2,0,2,0,0,1
0.3042006563,0,0.0009000349,1,2,1,1,1,2,2,2,1,0
0.9857393284,0,0.2204881352,0,1,0,2,0,1,1,1,1,1
1.0505469038,1,-0.992429973,1,2,1,1,1,0,0,1,2,0
0.6506157726,0,-0.722437915,1,2,1,1,1,1,2,0,2,2
-0.318861762,1,-1.471979526,1,1,2,0,2,2,0,0,1,1
-0.449568509,1,-1.028179492,1,0,1,1,1,0,2,0,1,2
0.6854749174,0,1.3279366674,0,1,0,0,0,2,0,1,2,1
1.9613957302,0,0.1141727324,1,1,1,1,2,0,1,0,1,1
0.5228633894,0,-0.169705001,0,1,2,0,2,0,2,1,1,2
3.4705666475,1,1.0421176529,0,1,1,2,0,0,1,0,0,0
0.7539346913,1,-0.581574354,2,1,0,1,0,2,2,2,1,1
1.2883163484,0,0.4924295033,1,2,1,2,0,0,1,1,0,1
1.7187615786,0,0.3503472096,1,0,1,2,0,1,0,2,0,2
4.3770102181,0,1.6276172788,1,1,1,1,2,1,2,1,2,1
1.9057874085,0,0.037692606,1,2,1,2,1,1,1,1,1,1
0.3821668889,1,0.78273483,0,1,0,2,1,1,1,1,1,0
0.0983557894,1,-0.583367808,1,0,2,1,1,0,1,1,1,1
-1.078476495,1,-0.746704066,0,1,1,1,0,1,2,2,1,1
1.7537538747,0,-0.368013098,1,1,1,1,2,1,0,1,1,0
-1.748549631,1,-1.161407396,0,2,1,2,1,1,1,1,2,1
1.0792454821,0,-0.317517511,1,1,0,2,1,1,2,1,0,1
1.0217880085,0,0.3940757737,1,1,1,2,0,1,1,1,1,2
-0.604490636,0,-0.191961262,1,2,2,1,2,1,2,1,0,2
-0.944007209,1,-0.237695831,2,1,0,1,2,2,0,2,1,1
0.8315680331,1,-0.890779091,2,2,2,1,0,1,0,2,2,2
3.0137978185,1,2.0752537104,2,0,1,1,2,2,0,1,1,0
-2.285369939,0,0.4096831908,0,1,2,0,1,1,0,0,1,1
2.3054646322,1,1.2682558454,1,1,0,1,1,0,1,0,2,2
0.9726765827,1,1.1767776574,1,1,0,2,1,1,1,1,2,2
3.3220425059,0,0.562734241,2,2,0,0,0,1,2,2,2,0
1.0936735446,0,-0.606211016,1,1,1,1,1,1,1,1,1,1
0.9011597862,0,-0.476982377,1,2,0,1,0,2,0,0,1,1
1.1525942528,0,0.4606028428,2,1,0,1,0,2,1,0,1,1
0.1060185656,0,0.1946145522,0,1,1,2,1,0,1,0,1,0
-1.360717828,0,-0.206188732,0,2,2,0,1,1,1,2,2,0
0.8150568958,0,-0.221790342,1,1,2,1,2,1,2,1,2,0
2.2805418008,1,1.1713530298,2,1,0,1,2,0,1,1,1,0
1.7256695261,0,1.340866062,1,1,1,1,0,1,1,1,1,1
0.6479240256,1,0.0263928876,0,1,2,1,1,2,1,2,1,2
1.898869107,1,1.7397046095,1,0,0,1,1,1,2,2,0,2
-0.410222879,1,1.1421553987,0,1,1,0,1,2,1,1,1,1
0.3177939872,1,-0.444149586,2,2,0,0,0,1,2,2,1,0
1.8044880186,1,-1.280796558,1,1,2,1,1,2,0,0,2,0
0.9835831001,0,0.2835416052,1,1,0,1,1,0,1,1,2,2
1.9252991883,1,0.9785420297,1,2,0,1,0,1,1,0,0,2
3.8707991437,0,1.0261967283,1,2,1,1,2,0,2,1,0,1
1.4118972276,1,-0.432091732,0,1,2,1,2,1,2,1,1,2
-1.317947999,0,-1.03008602,1,2,2,1,1,1,1,1,1,0
1.1652329227,0,0.8894449857,2,2,1,0,1,1,0,1,1,2
0.6897273538,1,-0.55290376,1,1,2,2,1,0,0,2,2,0
0.5452420235,0,-0.217537641,2,0,2,1,1,1,1,1,1,1
-1.993322138,1,-1.550221236,1,1,2,0,0,1,0,0,2,1
-0.388146444,1,-0.301899755,1,1,1,0,2,1,2,1,1,0
-1.51550107,0,0.5152710127,0,2,0,0,1,0,0,0,0,0
0.058190681,1,1.0607168918,2,2,0,0,2,2,2,2,0,0
1.1550215571,1,0.8972698426,0,1,0,2,1,2,2,1,1,1
4.2183570505,0,1.9176542809,2,1,1,1,0,0,0,0,1,1
-1.219007566,1,-0.812946138,2,0,1,0,1,0,2,1,1,1
0.347045434,1,-0.590317586,1,0,1,1,1,0,0,2,0,1
5.209079449,0,2.1375046069,1,1,2,1,2,1,0,1,2,1
0.4398641107,0,0.853430483,1,2,1,0,1,2,1,1,1,1
0.2091546678,1,0.3663675682,2,0,2,0,0,2,1,1,0,2
1.629552248,0,0.828441657,2,2,1,2,1,1,2,1,1,1
0.1108635989,1,-0.18594634,1,2,2,1,2,0,1,1,0,1
0.8720274876,1,-0.207428726,0,0,2,1,1,1,1,1,2,2
0.6940249962,1,-0.602940461,2,1,1,1,2,1,0,1,1,0
1.1319596364,1,-0.106604943,1,0,0,1,2,2,2,1,0,1
-0.823782131,1,-0.841161568,2,1,2,1,2,1,2,1,1,1
-0.064024365,0,-0.401219973,1,2,0,0,2,1,2,0,2,1
1.1109386584,1,-0.40909678,0,1,1,0,1,1,0,0,1,1
2.3906541614,1,-1.472950165,0,2,2,1,1,1,1,2,2,1
1.1429927466,0,0.4068827995,1,2,1,0,1,1,1,2,1,0
1.4098669517,1,-0.048083389,1,2,2,1,1,1,1,1,1,1
-0.341027191,0,-0.299363152,2,0,2,0,1,2,1,2,1,0
0.3442894939,1,-0.37099452,1,1,2,2,2,1,0,0,0,1
1.7607954816,0,-0.473749592,2,1,1,1,1,1,0,1,2,1
1.3089490157,0,0.9390286241,1,1,2,1,1,0,1,0,1,0
-0.03922429,1,-1.256235776,1,1,1,2,1,2,0,0,0,2
0.228139193,1,-1.1167497,1,2,0,1,1,0,1,1,2,1
1.6571055133,0,1.4058561557,1,0,0,0,1,0,0,2,2,1
-0.059648158,0,-0.549129374,1,0,1,0,1,0,2,1,1,1
-0.692503231,0,0.1772515534,0,0,1,1,1,0,1,1,1,2
0.6188862757,0,-0.927248121,2,0,2,1,0,2,0,0,1,1
0.1740144466,1,-1.29788458,1,1,0,2,1,0,1,2,2,2
0.7144668295,1,-0.020006278,1,1,0,1,2,1,2,1,1,1
-0.359725771,1,0.1203313769,2,0,1,1,1,0,2,2,1,1
2.6702038499,0,1.2117668135,2,0,0,1,1,2,0,1,1,0
-2.737872619,0,-0.500086292,0,1,2,1,0,0,1,1,1,1
0.1813746612,1,0.022536228,1,1,2,0,1,0,1,2,0,1
1.0092710944,0,-0.261159559,2,1,1,1,0,0,2,1,0,1
0.399977846,0,0.9124663615,0,2,0,1,1,0,1,1,1,2
-2.253333737,0,-1.515240617,1,1,1,2,1,1,2,2,1,2
-0.034333902,0,-0.65360106,2,1,0,0,2,2,1,2,1,2
3.6937187665,1,1.6341721178,1,2,1,0,1,2,0,1,2,0
-0.64704168,0,-0.006397257,0,2,2,0,2,0,2,1,1,0
